timestamp;[Degree minutes][][40941];
2025-11-24T02:35:10+00:00;-177;
2025-11-24T02:37:10+00:00;-178;
2025-11-24T02:38:10+00:00;-178;
2025-11-24T02:40:10+00:00;-179;
2025-11-24T02:42:10+00:00;-180;
2025-11-24T02:43:10+00:00;-180;
2025-11-24T02:44:10+00:00;-180;
2025-11-24T02:46:10+00:00;-181;
2025-11-24T02:48:10+00:00;-184;
2025-11-24T02:49:10+00:00;-185;
2025-11-24T02:51:31+00:00;-188;
2025-11-24T02:52:31+00:00;-189;
2025-11-24T02:54:31+00:00;-191;
2025-11-24T02:56:31+00:00;-193;
2025-11-24T02:57:31+00:00;-194;
2025-11-24T02:59:31+00:00;-195;
2025-11-24T03:00:32+00:00;-195;
2025-11-24T03:03:32+00:00;-196;
2025-11-24T03:04:32+00:00;-196;
2025-11-24T03:05:32+00:00;-196;
2025-11-24T03:07:32+00:00;-197;
2025-11-24T03:09:32+00:00;-197;
2025-11-24T03:11:32+00:00;-196;
2025-11-24T03:13:32+00:00;-196;
2025-11-24T03:16:31+00:00;-195;
2025-11-24T03:17:31+00:00;-195;
2025-11-24T03:18:31+00:00;-194;
2025-11-24T03:20:31+00:00;-194;
2025-11-24T03:21:31+00:00;-194;
2025-11-24T03:23:31+00:00;-196;
2025-11-24T03:25:31+00:00;-200;
2025-11-24T03:26:31+00:00;-201;
2025-11-24T03:27:31+00:00;-202;
2025-11-24T03:30:31+00:00;-206;
2025-11-24T03:31:31+00:00;-207;
2025-11-24T03:32:31+00:00;-209;
2025-11-24T03:34:31+00:00;-210;
2025-11-24T03:35:31+00:00;-212;
2025-11-24T03:37:31+00:00;-213;
2025-11-24T03:39:31+00:00;-215;
2025-11-24T03:40:31+00:00;-216;
2025-11-24T03:41:31+00:00;-217;
2025-11-24T03:44:31+00:00;-219;
2025-11-24T03:45:31+00:00;-222;
2025-11-24T03:46:31+00:00;-227;
2025-11-24T03:48:31+00:00;-238;
2025-11-24T03:50:31+00:00;-251;
2025-11-24T03:51:52+00:00;-257;
2025-11-24T03:52:52+00:00;-264;
2025-11-24T03:54:52+00:00;-278;
2025-11-24T03:55:52+00:00;-285;
2025-11-24T03:57:52+00:00;-293;
2025-11-24T03:59:52+00:00;-299;
2025-11-24T04:19:52+00:00;-300;
2025-11-24T04:21:52+00:00;-305;
2025-11-24T04:23:52+00:00;-310;
2025-11-24T04:24:52+00:00;-313;
2025-11-24T04:26:52+00:00;-318;
2025-11-24T04:27:52+00:00;-320;
2025-11-24T04:28:52+00:00;-322;
2025-11-24T04:30:52+00:00;-326;
2025-11-24T04:31:52+00:00;-327;
2025-11-24T04:33:52+00:00;-330;
2025-11-24T04:35:52+00:00;-331;
2025-11-24T04:36:52+00:00;-332;
2025-11-24T04:38:52+00:00;-333;
2025-11-24T04:39:52+00:00;-333;
2025-11-24T04:42:52+00:00;-333;
2025-11-24T04:43:52+00:00;-332;
2025-11-24T04:45:52+00:00;-331;
2025-11-24T04:47:52+00:00;-330;
2025-11-24T04:48:52+00:00;-329;
2025-11-24T04:53:12+00:00;-326;
2025-11-24T04:54:12+00:00;-326;
2025-11-24T04:56:12+00:00;-325;
2025-11-24T04:58:12+00:00;-324;
2025-11-24T04:59:12+00:00;-323;
2025-11-24T05:00:13+00:00;-322;
2025-11-24T05:02:13+00:00;-319;
2025-11-24T05:03:13+00:00;-317;
2025-11-24T05:05:13+00:00;-314;
2025-11-24T05:06:13+00:00;-313;
2025-11-24T05:08:13+00:00;-310;
2025-11-24T05:10:13+00:00;-306;
2025-11-24T05:12:13+00:00;-303;
2025-11-24T05:13:13+00:00;-301;
2025-11-24T05:14:13+00:00;-299;
2025-11-24T05:16:13+00:00;-294;
2025-11-24T05:17:13+00:00;-292;
2025-11-24T05:19:13+00:00;-288;
2025-11-24T05:20:13+00:00;-289;
2025-11-24T05:22:13+00:00;-295;
2025-11-24T05:23:13+00:00;-298;
2025-11-24T05:25:13+00:00;-306;
2025-11-24T05:27:13+00:00;-314;
2025-11-24T05:28:13+00:00;-313;
2025-11-24T05:30:13+00:00;-312;
2025-11-24T05:32:13+00:00;-310;
2025-11-24T05:33:13+00:00;-309;
2025-11-24T05:35:13+00:00;-307;
2025-11-24T05:36:13+00:00;-306;
2025-11-24T05:38:13+00:00;-303;
2025-11-24T05:39:13+00:00;-302;
2025-11-24T05:40:13+00:00;-300;
2025-11-24T05:42:13+00:00;-295;
2025-11-24T05:43:13+00:00;-292;
2025-11-24T05:45:13+00:00;-288;
2025-11-24T05:47:12+00:00;-288;
2025-11-24T05:47:13+00:00;-282;
2025-11-24T05:49:12+00:00;-282;
2025-11-24T05:49:13+00:00;-274;
2025-11-24T05:50:32+00:00;-274;
2025-11-24T05:50:33+00:00;-267;
2025-11-24T05:51:33+00:00;-264;
2025-11-24T05:53:32+00:00;-264;
2025-11-24T05:53:33+00:00;-257;
2025-11-24T05:55:32+00:00;-257;
2025-11-24T05:55:33+00:00;-250;
2025-11-24T05:56:33+00:00;-246;
2025-11-24T05:58:32+00:00;-246;
2025-11-24T05:58:33+00:00;-240;
2025-11-24T05:59:33+00:00;-236;
2025-11-24T06:01:33+00:00;-236;
2025-11-24T06:01:34+00:00;-230;
2025-11-24T06:03:33+00:00;-230;
2025-11-24T06:03:34+00:00;-224;
2025-11-24T06:04:34+00:00;-220;
2025-11-24T06:05:34+00:00;-217;
2025-11-24T06:07:33+00:00;-217;
2025-11-24T06:07:34+00:00;-211;
2025-11-24T06:08:34+00:00;-208;
2025-11-24T06:10:34+00:00;-203;
2025-11-24T06:11:34+00:00;-200;
2025-11-24T06:13:34+00:00;-195;
2025-11-24T06:15:34+00:00;-190;
2025-11-24T06:16:34+00:00;-187;
2025-11-24T06:18:34+00:00;-182;
2025-11-24T06:20:34+00:00;-178;
2025-11-24T06:21:34+00:00;-176;
2025-11-24T06:22:34+00:00;-174;
2025-11-24T06:24:34+00:00;-170;
2025-11-24T06:26:34+00:00;-167;
2025-11-24T06:27:34+00:00;-165;
2025-11-24T06:28:34+00:00;-164;
2025-11-24T06:30:34+00:00;-161;
2025-11-24T06:33:33+00:00;-158;
2025-11-24T06:34:33+00:00;-157;
2025-11-24T06:36:33+00:00;-155;
2025-11-24T06:38:33+00:00;-154;
2025-11-24T06:39:33+00:00;-153;
2025-11-24T06:40:33+00:00;-152;
2025-11-24T06:42:33+00:00;-151;
2025-11-24T06:43:33+00:00;-150;
2025-11-24T06:45:33+00:00;-149;
2025-11-24T06:46:33+00:00;-149;
2025-11-24T06:48:33+00:00;-148;
2025-11-24T06:50:54+00:00;-148;
2025-11-24T06:52:54+00:00;-148;
2025-11-24T06:54:54+00:00;-148;
2025-11-24T07:33:54+00:00;-150;
2025-11-24T07:34:54+00:00;-154;
2025-11-24T07:36:54+00:00;-162;
2025-11-24T07:37:54+00:00;-165;
2025-11-24T07:39:54+00:00;-173;
2025-11-24T07:40:54+00:00;-176;
2025-11-24T07:42:54+00:00;-182;
2025-11-24T07:44:54+00:00;-189;
2025-11-24T07:45:54+00:00;-192;
2025-11-24T07:47:54+00:00;-197;
2025-11-24T07:48:54+00:00;-200;
2025-11-24T07:51:15+00:00;-205;
2025-11-24T07:53:15+00:00;-210;
2025-11-24T07:54:15+00:00;-213;
2025-11-24T07:56:15+00:00;-217;
2025-11-24T08:39:15+00:00;-216;
2025-11-24T08:40:15+00:00;-223;
2025-11-24T08:41:15+00:00;-233;
2025-11-24T08:43:15+00:00;-253;
2025-11-24T08:45:15+00:00;-274;
2025-11-24T08:47:15+00:00;-295;
2025-11-24T10:00:57+00:00;-298;
2025-11-24T10:01:57+00:00;-302;
2025-11-24T10:03:57+00:00;-312;
2025-11-24T10:04:57+00:00;-316;
2025-11-24T10:06:57+00:00;-325;
2025-11-24T10:08:57+00:00;-332;
2025-11-24T10:09:57+00:00;-336;
2025-11-24T10:11:57+00:00;-342;
2025-11-24T10:12:57+00:00;-345;
2025-11-24T10:14:57+00:00;-350;
2025-11-24T10:15:57+00:00;-352;
2025-11-24T10:17:57+00:00;-356;
2025-11-24T10:18:57+00:00;-357;
2025-11-24T10:20:57+00:00;-360;
2025-11-24T10:22:57+00:00;-361;
2025-11-24T10:23:57+00:00;-361;
2025-11-24T10:25:57+00:00;-361;
2025-11-24T10:26:57+00:00;-361;
2025-11-24T10:28:57+00:00;-359;
2025-11-24T10:30:57+00:00;-357;
2025-11-24T10:31:56+00:00;-356;
2025-11-24T10:32:56+00:00;-354;
2025-11-24T10:34:56+00:00;-351;
2025-11-24T10:36:56+00:00;-347;
2025-11-24T10:37:56+00:00;-344;
2025-11-24T10:38:56+00:00;-342;
2025-11-24T10:40:56+00:00;-337;
2025-11-24T10:41:56+00:00;-334;
2025-11-24T10:44:55+00:00;-334;
2025-11-24T10:44:56+00:00;-325;
2025-11-24T10:45:56+00:00;-322;
2025-11-24T10:47:55+00:00;-322;
2025-11-24T10:47:56+00:00;-315;
2025-11-24T10:50:17+00:00;-314;
2025-11-24T10:52:17+00:00;-318;
2025-11-24T10:53:17+00:00;-321;
2025-11-24T10:54:17+00:00;-324;
2025-11-24T10:56:17+00:00;-331;
2025-11-24T10:57:17+00:00;-331;
2025-11-24T10:59:17+00:00;-327;
2025-11-24T11:01:18+00:00;-324;
2025-11-24T11:02:18+00:00;-323;
2025-11-24T11:04:18+00:00;-320;
2025-11-24T11:06:18+00:00;-318;
2025-11-24T11:07:18+00:00;-316;
2025-11-24T11:08:18+00:00;-314;
2025-11-24T11:10:18+00:00;-310;
2025-11-24T11:11:18+00:00;-307;
2025-11-24T11:13:17+00:00;-302;
2025-11-24T11:14:17+00:00;-300;
2025-11-24T11:16:16+00:00;-300;
2025-11-24T11:16:17+00:00;-294;
2025-11-24T11:18:16+00:00;-294;
2025-11-24T11:18:17+00:00;-288;
2025-11-24T11:20:16+00:00;-288;
2025-11-24T11:20:17+00:00;-282;
2025-11-24T11:21:17+00:00;-279;
2025-11-24T11:22:17+00:00;-275;
2025-11-24T11:24:16+00:00;-275;
2025-11-24T11:24:17+00:00;-269;
2025-11-24T11:25:17+00:00;-266;
2025-11-24T11:27:16+00:00;-266;
2025-11-24T11:27:17+00:00;-259;
2025-11-24T11:28:17+00:00;-255;
2025-11-24T11:30:16+00:00;-255;
2025-11-24T11:30:17+00:00;-248;
2025-11-24T11:31:17+00:00;-245;
2025-11-24T11:33:16+00:00;-245;
2025-11-24T11:33:17+00:00;-238;
2025-11-24T11:35:16+00:00;-238;
2025-11-24T11:35:17+00:00;-232;
2025-11-24T11:36:17+00:00;-228;
2025-11-24T11:38:16+00:00;-228;
2025-11-24T11:38:17+00:00;-222;
2025-11-24T11:40:16+00:00;-222;
2025-11-24T11:40:17+00:00;-215;
2025-11-24T11:41:17+00:00;-212;
2025-11-24T11:43:16+00:00;-212;
2025-11-24T11:43:17+00:00;-206;
2025-11-24T11:44:17+00:00;-202;
2025-11-24T11:45:17+00:00;-200;
2025-11-24T11:47:16+00:00;-200;
2025-11-24T11:47:17+00:00;-194;
2025-11-24T11:48:37+00:00;-194;
2025-11-24T11:48:38+00:00;-188;
2025-11-24T11:50:38+00:00;-183;
2025-11-24T11:52:38+00:00;-178;
2025-11-24T11:55:36+00:00;-178;
2025-11-24T11:55:37+00:00;-172;
2025-11-24T11:56:37+00:00;-170;
2025-11-24T11:57:37+00:00;-169;
2025-11-24T11:59:37+00:00;-165;
2025-11-24T12:01:38+00:00;-162;
2025-11-24T12:02:38+00:00;-161;
2025-11-24T12:04:38+00:00;-158;
2025-11-24T12:05:38+00:00;-157;
2025-11-24T12:07:38+00:00;-155;
2025-11-24T12:08:38+00:00;-154;
2025-11-24T12:10:38+00:00;-153;
2025-11-24T12:12:38+00:00;-152;
2025-11-24T12:13:38+00:00;-151;
2025-11-24T12:15:38+00:00;-150;
2025-11-24T12:16:38+00:00;-150;
2025-11-24T12:18:38+00:00;-150;
2025-11-24T12:19:38+00:00;-149;
2025-11-24T12:22:38+00:00;-150;
2025-11-24T12:24:38+00:00;-150;
2025-11-24T12:26:38+00:00;-150;
2025-11-24T12:27:38+00:00;-151;
2025-11-24T12:29:38+00:00;-152;
2025-11-24T12:31:38+00:00;-152;
2025-11-24T12:32:38+00:00;-153;
2025-11-24T12:33:38+00:00;-153;
2025-11-24T12:35:38+00:00;-154;
2025-11-24T12:37:38+00:00;-155;
2025-11-24T12:38:38+00:00;-156;
2025-11-24T12:39:38+00:00;-156;
2025-11-24T12:41:38+00:00;-158;
2025-11-24T12:43:38+00:00;-160;
2025-11-24T12:45:38+00:00;-161;
2025-11-24T12:46:38+00:00;-162;
2025-11-24T12:48:58+00:00;-164;
2025-11-24T12:50:58+00:00;-166;
2025-11-24T12:51:58+00:00;-167;
2025-11-24T12:53:58+00:00;-169;
2025-11-24T12:54:58+00:00;-170;
2025-11-24T12:56:58+00:00;-172;
2025-11-24T12:58:58+00:00;-174;
2025-11-24T12:59:58+00:00;-175;
2025-11-24T13:01:59+00:00;-177;
2025-11-24T13:03:59+00:00;-179;
2025-11-24T13:04:59+00:00;-180;
2025-11-24T13:05:59+00:00;-181;
2025-11-24T13:07:59+00:00;-183;
2025-11-24T13:08:59+00:00;-184;
2025-11-24T13:10:59+00:00;-185;
2025-11-24T13:11:59+00:00;-186;
2025-11-24T13:13:59+00:00;-188;
2025-11-24T13:15:59+00:00;-190;
2025-11-24T13:17:59+00:00;-192;
2025-11-24T13:18:59+00:00;-192;
2025-11-24T13:19:59+00:00;-193;
2025-11-24T13:21:59+00:00;-195;
2025-11-24T13:22:59+00:00;-196;
2025-11-24T13:24:59+00:00;-198;
2025-11-24T13:25:59+00:00;-199;
2025-11-24T13:27:59+00:00;-200;
2025-11-24T13:28:59+00:00;-201;
2025-11-24T13:31:59+00:00;-203;
2025-11-24T13:32:59+00:00;-204;
2025-11-24T13:33:59+00:00;-204;
2025-11-24T13:35:59+00:00;-205;
2025-11-24T13:37:59+00:00;-207;
2025-11-24T13:39:58+00:00;-208;
2025-11-24T13:40:58+00:00;-208;
2025-11-24T13:42:58+00:00;-209;
2025-11-24T13:43:58+00:00;-209;
2025-11-24T13:45:58+00:00;-210;
2025-11-24T13:46:58+00:00;-210;
2025-11-24T13:50:19+00:00;-211;
2025-11-24T13:52:19+00:00;-211;
2025-11-24T13:53:19+00:00;-211;
2025-11-24T13:55:19+00:00;-212;
2025-11-24T13:56:19+00:00;-212;
2025-11-24T13:58:19+00:00;-212;
2025-11-24T14:14:19+00:00;-212;
2025-11-24T14:14:20+00:00;-202;
2025-11-24T14:15:20+00:00;-205;
2025-11-24T14:17:20+00:00;-215;
2025-11-24T14:18:20+00:00;-220;
2025-11-24T14:20:20+00:00;-231;
2025-11-24T14:21:20+00:00;-237;
2025-11-24T14:39:19+00:00;-235;
2025-11-24T14:40:19+00:00;-237;
2025-11-24T14:42:19+00:00;-242;
2025-11-24T14:43:19+00:00;-244;
2025-11-24T14:45:19+00:00;-248;
2025-11-24T14:47:19+00:00;-252;
2025-11-24T14:48:40+00:00;-256;
2025-11-24T14:50:40+00:00;-259;
2025-11-24T14:52:40+00:00;-262;
2025-11-24T14:53:40+00:00;-263;
2025-11-24T14:54:40+00:00;-264;
2025-11-24T14:56:40+00:00;-266;
2025-11-24T14:58:40+00:00;-267;
2025-11-24T14:59:40+00:00;-268;
2025-11-24T15:01:41+00:00;-268;
2025-11-24T15:03:41+00:00;-268;
2025-11-24T15:04:41+00:00;-268;
2025-11-24T15:06:41+00:00;-267;
2025-11-24T15:08:41+00:00;-265;
2025-11-24T15:10:41+00:00;-264;
2025-11-24T15:12:40+00:00;-262;
2025-11-24T15:13:40+00:00;-261;
2025-11-24T15:15:40+00:00;-258;
2025-11-24T15:16:40+00:00;-257;
2025-11-24T15:18:40+00:00;-255;
2025-11-24T15:19:40+00:00;-253;
2025-11-24T15:21:40+00:00;-250;
2025-11-24T15:22:40+00:00;-249;
2025-11-24T15:24:40+00:00;-247;
2025-11-24T15:26:40+00:00;-244;
2025-11-24T15:28:40+00:00;-242;
2025-11-24T15:29:40+00:00;-241;
2025-11-24T15:30:40+00:00;-240;
2025-11-24T15:32:40+00:00;-237;
2025-11-24T15:33:40+00:00;-236;
2025-11-24T15:35:40+00:00;-234;
2025-11-24T15:36:40+00:00;-233;
2025-11-24T15:38:40+00:00;-231;
2025-11-24T15:39:40+00:00;-230;
2025-11-24T15:41:40+00:00;-227;
2025-11-24T15:43:40+00:00;-225;
2025-11-24T15:45:40+00:00;-223;
2025-11-24T15:48:01+00:00;-221;
2025-11-24T15:49:01+00:00;-220;
2025-11-24T15:51:01+00:00;-217;
2025-11-24T15:52:01+00:00;-216;
2025-11-24T15:54:01+00:00;-214;
2025-11-24T15:55:01+00:00;-212;
2025-11-24T15:57:01+00:00;-210;
2025-11-24T16:00:00+00:00;-206;
2025-11-24T16:01:01+00:00;-205;
2025-11-24T16:03:01+00:00;-203;
2025-11-24T16:04:01+00:00;-202;
2025-11-24T16:06:01+00:00;-200;
2025-11-24T16:08:01+00:00;-199;
2025-11-24T16:09:01+00:00;-198;
2025-11-24T16:11:01+00:00;-196;
2025-11-24T16:12:01+00:00;-196;
2025-11-24T16:14:01+00:00;-196;
2025-11-24T16:16:01+00:00;-198;
2025-11-24T16:17:01+00:00;-196;
2025-11-24T16:18:01+00:00;-192;
2025-11-24T16:20:00+00:00;-192;
2025-11-24T16:20:01+00:00;-185;
2025-11-24T16:22:01+00:00;-180;
2025-11-24T16:23:01+00:00;-174;
2025-11-24T16:24:01+00:00;-168;
2025-11-24T16:26:00+00:00;-168;
2025-11-24T16:26:01+00:00;-154;
2025-11-24T16:27:01+00:00;-147;
2025-11-24T16:29:00+00:00;-147;
2025-11-24T16:29:01+00:00;-134;
2025-11-24T16:31:00+00:00;-134;
2025-11-24T16:31:01+00:00;-120;
2025-11-24T16:32:01+00:00;-114;
2025-11-24T16:34:00+00:00;-114;
2025-11-24T16:34:01+00:00;-100;
2025-11-24T16:35:01+00:00;-94;
2025-11-24T16:37:00+00:00;-94;
2025-11-24T16:37:01+00:00;-81;
2025-11-24T16:38:01+00:00;-74;
2025-11-24T16:40:00+00:00;-74;
2025-11-24T16:40:01+00:00;-61;
2025-11-24T16:42:00+00:00;-61;
2025-11-24T16:42:01+00:00;-48;
2025-11-24T16:43:01+00:00;-41;
2025-11-24T16:44:01+00:00;-35;
2025-11-24T16:46:00+00:00;-35;
2025-11-24T16:46:01+00:00;-22;
2025-11-24T16:48:20+00:00;-22;
2025-11-24T16:48:21+00:00;-9;
2025-11-24T16:51:20+00:00;-9;
2025-11-24T16:51:21+00:00;9;
2025-11-24T16:52:21+00:00;11;
2025-11-24T16:53:21+00:00;13;
2025-11-24T16:55:21+00:00;16;
2025-11-24T16:57:21+00:00;19;
2025-11-24T17:16:21+00:00;18;
2025-11-24T17:17:21+00:00;18;
2025-11-24T17:19:21+00:00;15;
2025-11-24T17:21:21+00:00;13;
2025-11-24T17:23:21+00:00;10;
2025-11-24T17:24:21+00:00;8;
2025-11-24T17:26:21+00:00;5;
2025-11-24T17:27:21+00:00;3;
2025-11-24T17:29:21+00:00;-1;
2025-11-24T17:30:21+00:00;-3;
2025-11-24T17:31:21+00:00;-5;
2025-11-24T17:33:21+00:00;-10;
2025-11-24T17:34:21+00:00;-12;
2025-11-24T17:36:21+00:00;-18;
2025-11-24T17:37:21+00:00;-20;
2025-11-24T17:39:21+00:00;-26;
2025-11-24T17:41:21+00:00;-32;
2025-11-24T17:42:21+00:00;-34;
2025-11-24T17:44:21+00:00;-40;
2025-11-24T17:45:21+00:00;-43;
2025-11-24T17:48:42+00:00;-59;
2025-11-24T17:49:42+00:00;-63;
2025-11-24T17:51:42+00:00;-72;
2025-11-24T17:53:42+00:00;-81;
2025-11-24T17:54:42+00:00;-86;
2025-11-24T17:56:41+00:00;-95;
2025-11-24T17:58:41+00:00;-104;
2025-11-24T18:00:42+00:00;-113;
2025-11-24T18:01:42+00:00;-118;
2025-11-24T18:03:42+00:00;-128;
2025-11-24T18:05:42+00:00;-138;
2025-11-24T18:06:42+00:00;-148;
2025-11-24T18:08:42+00:00;-167;
2025-11-24T18:09:42+00:00;-177;
2025-11-24T18:11:42+00:00;-197;
2025-11-24T18:12:42+00:00;-201;
2025-11-24T19:01:03+00:00;-208;
2025-11-24T19:03:03+00:00;-228;
2025-11-24T19:05:03+00:00;-245;
2025-11-24T19:07:03+00:00;-261;
2025-11-24T19:08:03+00:00;-269;
2025-11-24T19:09:03+00:00;-277;
2025-11-24T19:11:03+00:00;-292;
2025-11-24T19:12:03+00:00;-300;
2025-11-24T19:14:03+00:00;-315;
2025-11-24T19:16:03+00:00;-330;
2025-11-24T19:17:03+00:00;-338;
2025-11-24T19:19:03+00:00;-355;
2025-11-24T19:20:03+00:00;-364;
2025-11-24T19:22:03+00:00;-381;
2025-11-24T19:23:03+00:00;-389;
2025-11-24T19:25:03+00:00;-406;
2025-11-24T19:26:03+00:00;-414;
2025-11-24T19:28:03+00:00;-431;
2025-11-24T19:29:03+00:00;-439;
2025-11-24T19:31:03+00:00;-454;
2025-11-24T19:33:03+00:00;-470;
2025-11-24T19:34:03+00:00;-477;
2025-11-24T19:36:03+00:00;-492;
2025-11-24T19:38:03+00:00;-507;
2025-11-24T19:39:03+00:00;-514;
2025-11-24T19:42:02+00:00;-534;
2025-11-24T19:43:02+00:00;-541;
2025-11-24T19:45:02+00:00;-553;
2025-11-24T19:47:23+00:00;-566;
2025-11-24T19:48:23+00:00;-572;
2025-11-24T19:50:23+00:00;-584;
2025-11-24T19:52:23+00:00;-595;
2025-11-24T19:54:23+00:00;-605;
2025-11-24T19:55:23+00:00;-610;
2025-11-24T19:56:23+00:00;-615;
2025-11-24T19:58:23+00:00;-624;
2025-11-24T19:59:23+00:00;-629;
2025-11-24T20:01:24+00:00;-637;
2025-11-24T20:03:24+00:00;-645;
2025-11-24T20:04:24+00:00;-649;
2025-11-24T20:06:24+00:00;-656;
2025-11-24T20:07:24+00:00;-660;
2025-11-24T20:09:24+00:00;-666;
2025-11-24T20:11:24+00:00;-672;
2025-11-24T20:12:24+00:00;-674;
